timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
2900847753,2900847721,0.49777257,3.0859774e-06,0.5178976,1.451646,0.020529794,1.4471202,0
2900948010,2900947982,0.49807045,3.0767299e-06,-1.4096158,1.4509746,0.15215954,1.4511473,0
2901047042,2901047017,0.4983097,3.0665244e-06,-0.21891078,1.4463828,0.0036813624,1.438967,0
2901144586,2901144561,0.49848333,3.0546435e-06,0.5782122,1.405474,0.026430732,1.4011976,0
2901251024,2901251001,0.49886537,3.0379665e-06,-1.653369,1.3677492,0.22207035,1.3691475,0
2901342724,2901342701,0.4989638,3.022964e-06,0.076159954,1.3465123,0.00047863065,1.3374603,0
2901447193,2901447143,0.4987767,3.0034898e-06,0.8978863,1.3558049,0.0660698,1.3543955,0
2901543020,2901542994,0.49846295,2.9899425e-06,2.566483,1.3361124,0.54776126,1.3590198,0
2901649508,2901649484,0.4986781,2.978927e-06,-0.62297463,1.3218012,0.032623615,1.3157613,0
2901748793,2901748766,0.49900895,2.9702003e-06,-1.8199322,1.3357395,0.2755156,1.3429098,0
2901850366,2901850340,0.49903017,2.9578591e-06,-1.7041194,1.3431658,0.2402304,1.3465842,0
2901951042,2901951019,0.498967,2.9469052e-06,-1.030073,1.3774719,0.08558759,1.373165,0
2902042943,2902042919,0.4988968,2.9389216e-06,0.09083032,1.3482672,0.00067989714,1.3373475,0
2902153125,2902153098,0.49903613,2.9318053e-06,-0.9486853,1.4914588,0.067048736,1.4848644,0
2902249083,2902249057,0.49912608,2.9229368e-06,-2.1878755,1.5171684,0.3505653,1.5242181,0
2902349770,2902349747,0.4989927,2.9170744e-06,-0.7181263,1.5191996,0.037717625,1.5174762,0
2902450108,2902450082,0.4988017,2.9117145e-06,0.6485369,1.4924073,0.03131407,1.4867857,0
