timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl
2905668487,2905667433,-0.061105847,0.0070388913,0.031103715,-0.021440655,0.07442335,-0.00088885427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085674286,-0.016006514,0.012358502,nan,0.0,0.0,-0.0030866861,0.0035302788,0.0052863806,0.0035857558,0.0,0.0,0.0,0.0,0.010998547
2906158523,2906157577,-0.0754411,-0.037456363,0.054025814,-0.041648358,0.063761234,0.018115968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085674286,-0.016006514,0.012358502,nan,0.0,0.0,-0.004060775,0.0035302788,0.0052863806,0.0035857558,0.0,0.0,0.0,0.0,0.0055940747
2906662022,2906661259,-0.07084676,-0.0062868,0.05176925,-0.052217633,0.022376776,0.027637452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085674286,-0.016006514,0.012358502,nan,0.0,0.0,-0.0066455305,0.0035302788,0.0052863806,0.0035857558,0.0,0.0,0.0,0.0,0.026315898
2907165983,2907164846,-0.07690363,-0.051460605,0.03523368,-0.06270346,0.02038157,0.0319328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085674286,-0.016006514,0.012358502,nan,0.0,0.0,-0.006000817,0.0035302788,0.0052863806,0.0035857558,0.0,0.0,0.0,0.0,-0.00028389692
2907663479,2907662486,-0.07107994,-0.021397134,0.015628016,-0.08013889,0.02020806,0.04014203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085674286,-0.016006514,0.012358502,nan,0.0,0.0,0.0034528375,0.0035302788,0.0052863806,0.0035857558,0.0,0.0,0.0,0.0,-0.024066776
2908158157,2908157127,-0.04960674,-0.04573518,0.0061378703,-0.077022195,0.01548937,0.04050824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085674286,-0.016006514,0.012358502,nan,0.0,0.0,-0.0030423403,0.0035302788,0.0052863806,0.0035857558,0.0,0.0,0.0,0.0,-8.8602304e-05
2908661677,2908660761,-0.02639599,-0.031613413,0.040975973,-0.058368742,0.011015266,0.041706055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085674286,-0.016006514,0.012358502,nan,0.0,0.0,0.010525495,0.0035302788,0.0052863806,0.0035857558,0.0,0.0,0.0,0.0,-0.012531817
2909166966,2909161398,-0.019978032,-0.015037734,0.024582807,-0.03793463,-0.02540642,0.038036317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085674286,-0.016006514,0.012358502,nan,0.0,0.0,0.0076355636,0.0035302788,0.0052863806,0.0035857558,0.0,0.0,0.0,0.0,-0.012531817
2909664538,2909659084,0.03880357,0.031343292,0.01873796,-0.025523812,-0.0040183663,0.039669007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085674286,-0.016006514,0.012358502,nan,0.0,0.0,0.0024100542,0.0035302788,0.0052863806,0.0035857558,0.0,0.0,0.0,0.0,-0.012531817
2910163780,2910162672,-0.012390826,0.029866485,0.008569585,-0.030505598,0.00072586536,0.032268494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085674286,-0.016006514,0.012358502,nan,0.0,0.0,0.005830765,0.0035302788,0.0052863806,0.0035857558,0.0,0.0,0.0,0.0,-0.012531817
2910665704,2910664808,0.052955277,0.056740567,-0.02942801,-0.025811315,0.00879848,0.028705567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085674286,-0.016006514,0.012358502,nan,0.0,0.0,-0.006862402,0.0035302788,0.0052863806,0.0035857558,0.0,0.0,0.0,0.0,-0.012531817
