timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
2884451174,-0.00026716976,0.02683274,0.26453114,0.0,0.9911762,-0.0019017073,0.013281172,0.13187015,0.0,0.0,-0.4906704,0,0,0,0,0
2884500503,-0.0006455319,0.023930104,0.26453114,0.0,0.9911942,-0.0018978402,0.011817698,0.13187464,0.0,0.0,-0.48806816,0,0,0,0,0
2884553127,0.0048655183,0.023347493,0.26453114,0.0,0.99119896,0.0008718466,0.011892297,0.13184273,0.0,0.0,-0.4849092,0,0,0,0,0
2884594440,-0.008784028,0.022545936,0.26453114,0.0,0.99118656,-0.0058399984,0.010594981,0.1319197,0.0,0.0,-0.48505253,0,0,0,0,0
2884651868,0.010531299,0.022010691,0.26453114,0.0,0.9911995,0.0037679784,0.011603239,0.13181299,0.0,0.0,-0.48507887,0,0,0,0,0
2884706082,0.015299993,0.028161101,0.2645311,0.0,0.9911526,0.005725522,0.014965471,0.13175653,0.0,0.0,-0.4887167,0,0,0,0,0
2884752554,0.008456327,0.023666602,0.26453114,0.0,0.99119395,0.0026303986,0.012287136,0.13182026,0.0,0.0,-0.49266568,0,0,0,0,0
2884800665,0.009635834,0.029793214,0.26453114,0.0,0.99115366,0.002810814,0.015401091,0.13179295,0.0,0.0,-0.49739534,0,0,0,0,0
2884854210,0.012341895,0.025488919,0.26453114,0.0,0.99117666,0.0044358475,0.013446316,0.13178907,0.0,0.0,-0.4976946,0,0,0,0,0
2884900685,0.010741997,0.02567929,0.26453114,0.0,0.99117875,0.0036303978,0.013435233,0.13179913,0.0,0.0,-0.49614653,0,0,0,0,0
2884950183,0.0018462115,0.023000095,0.26453114,0.0,0.9912011,-0.0006016126,0.011521078,0.13186096,0.0,0.0,-0.49487647,0,0,0,0,0
2885004323,-0.002315366,0.027020136,0.26453114,0.0,0.9911725,-0.0029291222,0.013238988,0.13188362,0.0,0.0,-0.49658233,0,0,0,0,0
2885049311,0.0045943293,0.029075311,0.26453114,0.0,0.9911627,0.00035970056,0.014713052,0.13183287,0.0,0.0,-0.49774396,0,0,0,0,0
2885101654,-0.005753781,0.028178606,0.26453114,0.0,0.9911578,-0.0047095073,0.013586354,0.13190678,0.0,0.0,-0.49647433,0,0,0,0,0
2885142176,0.009315924,0.031595316,0.2645311,0.0,0.9911409,0.0025333948,0.01627307,0.13178942,0.0,0.0,-0.49657726,0,0,0,0,0
2885202265,-0.0057390477,0.03675621,0.2645311,0.0,0.99108726,-0.0052675386,0.017838113,0.13190971,0.0,0.0,-0.4993799,0,0,0,0,0
2885251549,-0.0066938535,0.03714103,0.2645311,0.0,0.991081,-0.0057660444,0.017965835,0.13191836,0.0,0.0,-0.50116235,0,0,0,0,0
2885301054,0.0026163992,0.03361613,0.2645311,0.0,0.99112767,-0.0009199559,0.016832963,0.13183971,0.0,0.0,-0.50112337,0,0,0,0,0
2885350460,0.0057466775,0.03781044,0.2645311,0.0,0.99109155,0.00035466274,0.01911777,0.13180229,0.0,0.0,-0.50062644,0,0,0,0,0
2885404645,0.00020379495,0.033623308,0.26453114,0.0,0.9911258,-0.0021160275,0.016677467,0.13185994,0.0,0.0,-0.5027324,0,0,0,0,0
2885450853,-0.011373735,0.035872396,0.26484278,-0.015130925,0.99105614,-0.008004179,0.01702719,0.13211247,0.0,0.0,-0.5013309,0,0,0,0,0
2885500470,-0.011222437,0.048905928,0.2646652,-0.0619891,0.99092674,-0.008786582,0.023496214,0.13204117,0.0,0.0,-0.5043667,0,0,0,0,0
2885554269,-0.001198521,0.043563165,0.26418787,-0.120969005,0.99105126,-0.003462526,0.021511205,0.13169178,0.0,0.0,-0.5086549,0,0,0,0,0
2885600748,0.0063380706,0.044242736,0.26205695,-0.18180512,0.9911897,0.0002511043,0.02234379,0.13055177,0.0,0.0,-0.5102245,0,0,0,0,0
2885650188,0.010110023,0.034873914,0.2583069,-0.38950276,0.9915192,0.0027664818,0.01794159,0.12868606,0.0,0.0,-0.5110179,0,0,0,0,0
2885699699,0.017940035,0.031965364,0.2514974,-0.51342696,0.9919554,0.0068935915,0.01698001,0.12525426,0.0,0.0,-0.510696,0,0,0,0,0
2885744811,0.0116185425,0.036470424,0.24230203,-0.5582898,0.9925012,0.0035620441,0.018802201,0.12072759,0.0,0.0,-0.50624615,0,0,0,0,0
2885805104,0.013460761,0.03210538,0.2253369,-0.5794577,0.9935212,0.004882106,0.016706457,0.11230584,0.0,0.0,-0.4989532,0,0,0,0,0
2885854040,0.030855909,0.036373604,0.2085459,-0.6121565,0.9943149,0.0134483855,0.019690346,0.10377545,0.0,0.0,-0.49699488,0,0,0,0,0
2885894710,0.02571163,0.033584584,0.1932571,-0.6121565,0.99513334,0.011173807,0.017951887,0.09624182,0.0,0.0,-0.49353975,0,0,0,0,0
2885948573,0.021984851,0.03871807,0.17095448,-0.6033237,0.99612033,0.00929748,0.02022425,0.08514002,0.0,0.0,-0.49408776,0,0,0,0,0
2885997968,0.013442943,0.03447657,0.14851835,-0.6033237,0.99708194,0.0054230685,0.017688131,0.074062705,0.0,0.0,-0.49076992,0,0,0,0,0
2886051975,0.022124289,0.03512687,0.12462627,-0.5989384,0.99785626,0.009945145,0.018216126,0.062065516,0.0,0.0,-0.48965186,0,0,0,0,0
2886098457,0.0256735,0.03470487,0.09852322,-0.5989384,0.9985652,0.011964545,0.01796108,0.049007755,0.0,0.0,-0.48982725,0,0,0,0,0
2886148070,0.019293582,0.0457747,0.07203703,-0.5989384,0.99905115,0.00881378,0.023216734,0.035778996,0.0,0.0,-0.49379525,0,0,0,0,0
2886197458,0.013011836,0.040438708,0.044764623,-0.5989384,0.999527,0.006050436,0.020358058,0.022243893,0.0,0.0,-0.49436024,0,0,0,0,0
2886251395,0.016105296,0.045583725,0.013948277,-0.5989384,0.9996848,0.007891341,0.02284474,0.006788532,0.0,0.0,-0.49940315,0,0,0,0,0
2886300773,0.023480618,0.038410354,-0.015356264,-0.60112846,0.9997155,0.011884967,0.019111982,-0.007901561,0.0,0.0,-0.4982504,0,0,0,0,0
2886354698,0.009463134,0.045184467,-0.04769827,-0.62331516,0.99944675,0.005267699,0.02247083,-0.02394738,0.0,0.0,-0.5017088,0,0,0,0,0
2886400265,0.023162536,0.045727283,-0.07567666,-0.62331516,0.998946,0.012434477,0.022405768,-0.03808145,0.0,0.0,-0.5047823,0,0,0,0,0
2886453929,0.0022557375,0.04349523,-0.10961058,-0.6255627,0.99826044,0.0023171017,0.02165147,-0.05478936,0.0,0.0,-0.50941455,0,0,0,0,0
2886497804,0.010876248,0.033968374,-0.137719,-0.63007367,0.99746513,0.006592952,0.016568758,-0.06888629,0.0,0.0,-0.51076776,0,0,0,0,0
2886551336,0.0039385743,0.0388921,-0.17311376,-0.6346059,0.9960627,0.0036425216,0.01920178,-0.08647047,0.0,0.0,-0.51399314,0,0,0,0,0
2886598196,0.003171832,0.033997126,-0.20404887,-0.6368802,0.99465233,0.0033086166,0.016747836,-0.1018595,0.0,0.0,-0.51212984,0,0,0,0,0
2886650073,-0.0020122367,0.040722463,-0.23983778,-0.64144456,0.9926145,0.0014369931,0.020333935,-0.1195865,0.0,0.0,-0.51305807,0,0,0,0,0
2886699376,0.0053724656,0.0378654,-0.27410233,-0.64144456,0.9904351,0.005247033,0.01838705,-0.13664795,0.0,0.0,-0.51235205,0,0,0,0,0
2886753435,-0.0057158647,0.03740773,-0.3118212,-0.6506382,0.987702,8.1379876e-05,0.018919542,-0.15519911,0.0,0.0,-0.51164633,0,0,0,0,0
2886800936,-0.015401443,0.026673494,-0.34500968,-0.6575906,0.9850587,-0.0052965526,0.0144597255,-0.17152904,0.0,0.0,-0.51210433,0,0,0,0,0
2886845477,0.006078355,0.041490134,-0.37629667,-0.65526766,0.98212457,0.0068647615,0.019809082,-0.18706104,0.0,0.0,-0.5143028,0,0,0,0,0
2886899022,-0.009961912,0.036235396,-0.4162287,-0.65526766,0.9782682,-0.001129516,0.018754538,-0.20649056,0.0,0.0,-0.51549524,0,0,0,0,0
2886949810,-0.010901725,0.037480358,-0.45286274,-0.6575906,0.9743111,-0.0011038756,0.01948398,-0.22435917,0.0,0.0,-0.51420766,0,0,0,0,0
2886999412,-0.0030572612,0.034370307,-0.4887504,-0.6575906,0.97015065,0.0026747473,0.017043518,-0.24188863,0.0,0.0,-0.5128163,0,0,0,0,0
2887053123,-0.008446847,0.030723697,-0.5246202,-0.65526766,0.9656878,-9.513821e-05,0.015930712,-0.25921676,0.0,0.0,-0.51200217,0,0,0,0,0
2887099719,-0.011848863,0.03404674,-0.5613761,-0.6575906,0.96073693,-0.0009762715,0.017997006,-0.27687493,0.0,0.0,-0.51156545,0,0,0,0,0
2887153757,-0.010493797,0.04381453,-0.6003893,-0.6858969,0.95507056,0.0014664788,0.022476746,-0.29552138,0.0,0.0,-0.52090967,0,0,0,0,0
2887198574,-0.017668523,0.047355477,-0.6327253,-0.6955116,0.95013493,-0.0010279366,0.025247347,-0.3108137,0.0,0.0,-0.52127844,0,0,0,0,0
2887254215,-0.021314964,0.039350744,-0.6731134,-0.6955116,0.9437303,-0.0035606457,0.022088049,-0.32995838,0.0,0.0,-0.52362883,0,0,0,0,0
2887294429,-0.022277748,0.041751154,-0.70271504,-0.6955116,0.93872356,-0.0032720286,0.023430355,-0.34385806,0.0,0.0,-0.5199265,0,0,0,0,0
2887348751,-0.018736746,0.034540303,-0.7420837,-0.6979295,0.9318289,-0.0024680856,0.019489704,-0.36236587,0.0,0.0,-0.51306224,0,0,0,0,0
2887399987,-0.020743351,0.03144601,-0.7779775,-0.7003531,0.92519075,-0.0036330523,0.018479941,-0.3790348,0.0,0.0,-0.51102483,0,0,0,0,0
2887451991,-0.022216212,0.02647926,-0.81382006,-0.7003531,0.9182692,-0.004960586,0.016553301,-0.39557943,0.0,0.0,-0.50729895,0,0,0,0,0
2887498516,-0.023103358,0.028787868,-0.8504886,-0.70278233,0.9108514,-0.004584018,0.017875623,-0.41232163,0.0,0.0,-0.50819844,0,0,0,0,0
2887552440,-0.027712919,0.028125806,-0.88873905,-0.7076581,0.90278965,-0.0064644045,0.018651458,-0.42962903,0.0,0.0,-0.507676,0,0,0,0,0
2887601754,-0.026653107,0.02202358,-0.92416203,-0.71747875,0.8950584,-0.0070192274,0.015796471,-0.4456139,0.0,0.0,-0.5053267,0,0,0,0,0
2887655793,-0.029268745,0.026003173,-0.9597152,-0.7323841,0.88697857,-0.006978608,0.018286822,-0.46139565,0.0,0.0,-0.5024991,0,0,0,0,0
2887702382,-0.02064295,0.024362206,-0.9964064,-0.7500416,0.87839067,-0.0032457283,0.015631208,-0.4776766,0.0,0.0,-0.49947867,0,0,0,0,0
2887747674,-0.016741363,0.022071958,-1.0276545,-0.75258785,0.8708316,-0.0018652076,0.013724376,-0.49138623,0.0,0.0,-0.49642247,0,0,0,0,0
2887792583,-0.032744735,0.019155722,-1.0617205,-0.75258785,0.8622961,-0.009269481,0.016546622,-0.50604904,0.0,0.0,-0.4954472,0,0,0,0,0
2887846309,-0.025812248,0.018244414,-1.1012502,-0.76540935,0.8521528,-0.0062253466,0.014525442,-0.5230543,0.0,0.0,-0.4950078,0,0,0,0,0
2887901679,-0.024890235,0.019596528,-1.1414913,-0.76540935,0.8414587,-0.0051786597,0.014967551,-0.54008925,0.0,0.0,-0.49225053,0,0,0,0,0
2887943990,-0.030376403,0.019438768,-1.1707861,-0.76540935,0.833441,-0.0072886865,0.016491171,-0.55231416,0.0,0.0,-0.49378398,0,0,0,0,0
2888006685,-0.024615318,0.011112055,-1.2180839,-0.76799166,0.82016087,-0.006916042,0.011597368,-0.5719736,0.0,0.0,-0.49576372,0,0,0,0,0
2888047043,-0.02803616,0.02106515,-1.2476001,-0.76540935,0.81162614,-0.0052253674,0.01673549,-0.5839141,0.0,0.0,-0.49623635,0,0,0,0,0
2888093928,-0.0446457,0.008285377,-1.2819035,-0.76540935,0.80137575,-0.015414198,0.016666558,-0.5977304,0.0,0.0,-0.49631074,0,0,0,0,0
2888153712,-0.034482583,0.014284091,-1.3226836,-0.76799166,0.7891071,-0.0092194835,0.016223794,-0.6139721,0.0,0.0,-0.49594682,0,0,0,0,0
2888205874,-0.042913806,0.008188567,-1.3648671,-0.76540935,0.7759105,-0.014068407,0.01670795,-0.6304648,0.0,0.0,-0.4943499,0,0,0,0,0
2888255509,-0.04679444,0.005392388,-1.4015992,-0.76540935,0.76415557,-0.01614332,0.017145982,-0.64460194,0.0,0.0,-0.49436414,0,0,0,0,0
2888295662,-0.052056134,-0.0013080989,-1.4314457,-0.76540935,0.7543522,-0.020068074,0.016583335,-0.65595347,0.0,0.0,-0.49551192,0,0,0,0,0
2888349900,-0.04207208,-0.0037339346,-1.4715923,-0.76540935,0.74110496,-0.016845556,0.012734182,-0.67105705,0.0,0.0,-0.49772713,0,0,0,0,0
2888405563,-0.039100617,-0.009304281,-1.513053,-0.76799166,0.7270153,-0.017409014,0.010035833,-0.6863271,0.0,0.0,-0.5002341,0,0,0,0,0
2888445985,-0.030413166,-0.014714765,-1.5435392,-0.76799166,0.7164974,-0.016027937,0.0053322297,-0.6973852,0.0,0.0,-0.49964318,0,0,0,0,0
2888500284,-0.034485962,-0.02107521,-1.584205,-0.76540935,0.7020775,-0.019609084,0.004872958,-0.71181375,0.0,0.0,-0.4952888,0,0,0,0,0
2888546315,-0.036805894,-0.014793114,-1.6194834,-0.76540935,0.68945134,-0.01804614,0.008224235,-0.7240605,0.0,0.0,-0.49423406,0,0,0,0,0
2888601830,-0.030359318,-0.02687114,-1.6615335,-0.76799166,0.67402065,-0.020154512,0.0021495365,-0.7384344,0.0,0.0,-0.49190733,0,0,0,0,0
2888651205,-0.03376285,-0.031439956,-1.6986291,-0.76540935,0.660123,-0.022949068,0.002291768,-0.7508034,0.0,0.0,-0.4932255,0,0,0,0,0
2888700528,-0.031560272,-0.028066486,-1.7356412,-0.76540935,0.6461777,-0.020904869,0.0029663907,-0.76289487,0.0,0.0,-0.49532735,0,0,0,0,0
2888754818,-0.032248214,-0.036671784,-1.7760154,-0.76799166,0.6305415,-0.024394138,0.00093965814,-0.7757715,0.0,0.0,-0.49527118,0,0,0,0,0
2888801750,-0.042896833,-0.04445122,-1.8108069,-0.76799166,0.61669886,-0.030716142,0.0031503558,-0.7865934,0.0,0.0,-0.4941235,0,0,0,0,0
2888847699,-0.021357974,-0.05144424,-1.845869,-0.75258785,0.60302985,-0.0269491,-0.0070080752,-0.7972325,0.0,0.0,-0.49169418,0,0,0,0,0
2888899931,-0.020779902,-0.051725257,-1.8847519,-0.7500416,0.58742195,-0.027024062,-0.006799224,-0.80880094,0.0,0.0,-0.49262908,0,0,0,0,0
2888945201,-0.021269454,-0.052571137,-1.9164089,-0.73739964,0.5745301,-0.027614756,-0.0064136004,-0.8179923,0.0,0.0,-0.4884271,0,0,0,0,0
2888996379,-0.025702182,-0.06078714,-1.9501791,-0.72739226,0.5604652,-0.032359533,-0.006417304,-0.82752067,0.0,0.0,-0.48877892,0,0,0,0,0
2889050037,-0.024434732,-0.07033136,-1.9886745,-0.7298852,0.54432094,-0.036129456,-0.008925548,-0.838051,0.0,0.0,-0.48649186,0,0,0,0,0
2889102557,-0.024262093,-0.06377718,-2.02911,-0.72739226,0.5273622,-0.033476412,-0.0065362705,-0.84895563,0.0,0.0,-0.48561022,0,0,0,0,0
2889150361,-0.010085922,-0.074610196,-2.0640097,-0.7199484,0.51257414,-0.034597956,-0.014811038,-0.8578178,0.0,0.0,-0.48663107,0,0,0,0,0
2889201690,-0.004569445,-0.06278929,-2.0996227,-0.7224238,-0.49742594,0.028361581,0.013642968,0.8669354,0.0,0.0,-0.4881154,0,0,0,0,0
2889255175,-0.0019262919,-0.06587827,-2.1368272,-0.7199484,-0.48122594,0.029327387,0.015014139,0.87597716,0.0,0.0,-0.4879406,0,0,0,0,0
2889304748,-0.009721974,-0.07139293,-2.170558,-0.7199484,-0.46620977,0.03383108,0.012358126,0.88394076,0.0,0.0,-0.48778322,0,0,0,0,0
2889351083,-0.005608821,-0.07163868,-2.202125,-0.7199484,-0.45226726,0.033201348,0.013711001,0.8911588,0.0,0.0,-0.4913714,0,0,0,0,0
2889394908,0.004926326,-0.073430985,-2.2316775,-0.7199484,-0.43920797,0.03189163,0.018341117,0.8976318,0.0,0.0,-0.48881745,0,0,0,0,0
2889448661,-0.003717612,-0.0733061,-2.2675662,-0.7199484,-0.4228886,0.03398708,0.013826379,0.90543854,0.0,0.0,-0.4913097,0,0,0,0,0
2889499793,0.0009712076,-0.07703766,-2.3005354,-0.7125569,-0.40795726,0.034956016,0.01616412,0.9121884,0.0,0.0,-0.49282643,0,0,0,0,0
2889551985,0.009678554,-0.07335648,-2.333705,-0.7125569,-0.39294204,0.031817563,0.018859696,0.91881907,0.0,0.0,-0.4936152,0,0,0,0,0
2889598429,0.009723829,-0.07189895,-2.3678656,-0.7003531,-0.37719923,0.031452,0.018059818,0.9254217,0.0,0.0,-0.49577424,0,0,0,0,0
2889652553,0.008870627,-0.07157608,-2.403811,-0.6979295,-0.3604947,0.03177479,0.017035887,0.93206424,0.0,0.0,-0.4971867,0,0,0,0,0
2889699225,0.0060197227,-0.072106846,-2.434085,-0.7003531,-0.3462968,0.032771476,0.015308575,0.93742746,0.0,0.0,-0.49734503,0,0,0,0,0
2889751453,0.012850976,-0.06612386,-2.4680588,-0.5816019,-0.33045045,0.029076396,0.01698388,0.94322246,0.0,0.0,-0.49501252,0,0,0,0,0
2889800840,0.0142410565,-0.07392687,-2.4991255,-0.5816019,-0.31576326,0.032817096,0.018419398,0.9480914,0.0,0.0,-0.49170807,0,0,0,0,0
2889854804,0.010092238,-0.07928211,-2.5309,-0.5773185,-0.30057424,0.03628121,0.016722659,0.9529214,0.0,0.0,-0.4926127,0,0,0,0,0
2889900102,0.017975679,-0.060192026,-2.5533838,-0.5773185,-0.2899987,0.026194038,0.017320558,0.9565117,0.0,0.0,-0.4944639,0,0,0,0,0
2889956750,0.028904151,-0.0666612,-2.5883732,-0.57305515,-0.27337894,0.028109847,0.022994317,0.96122056,0.0,0.0,-0.49454513,0,0,0,0,0
2890005004,0.020501554,-0.061986126,-2.614416,-0.5562002,-0.26071456,0.027246764,0.017965226,0.9648642,0.0,0.0,-0.4930709,0,0,0,0,0
2890054129,0.015228625,-0.059005808,-2.6410878,-0.4213314,-0.2477512,0.026694074,0.014678923,0.9683446,0.0,0.0,-0.4934391,0,0,0,0,0
2890095022,0.020488542,-0.06097062,-2.6620355,-0.32142717,-0.23766804,0.02717529,0.01718477,0.9708141,0.0,0.0,-0.49234506,0,0,0,0,0
2890148812,0.024609968,-0.061006658,-2.6871228,-0.26140922,-0.22552817,0.026941564,0.01885312,0.97368157,0.0,0.0,-0.49117088,0,0,0,0,0
2890204234,0.017821124,-0.061403055,-2.7088206,-0.21789734,-0.2148588,0.028067477,0.015288913,0.976122,0.0,0.0,-0.48953152,0,0,0,0,0
2890244431,0.011443789,-0.04551055,-2.7229583,-0.20300613,-0.20786218,0.021067662,0.0103234025,0.9778768,0.0,0.0,-0.49406618,0,0,0,0,0
2890298909,0.014921545,-0.052755054,-2.7402427,-0.15472385,-0.19944875,0.024357842,0.012565539,0.9795249,0.0,0.0,-0.49386728,0,0,0,0,0
2890350376,0.011781032,-0.049887814,-2.754182,-0.053733174,-0.19257715,0.023340894,0.010579544,0.98094714,0.0,0.0,-0.49624327,0,0,0,0,0
2890402302,0.0033205114,-0.04609381,-2.7637124,0.0,-0.18780547,0.02232298,0.0059585096,0.9819345,0.0,0.0,-0.49838942,0,0,0,0,0
2890448508,0.0014369353,-0.044536024,-2.774243,0.0,-0.18261416,0.02176044,0.004772983,0.9829322,0.0,0.0,-0.50063026,0,0,0,0,0
2890501207,0.008280902,-0.035442013,-2.779084,0.0,-0.18030585,0.01668339,0.0072662286,0.98344225,0.0,0.0,-0.5038319,0,0,0,0,0
2890547577,-0.002639674,-0.028276123,-2.785061,0.0,-0.17728698,0.014147548,0.0012081297,0.9840568,0.0,0.0,-0.5061288,0,0,0,0,0
2890602996,-0.014382076,-0.031128442,-2.7879148,0.0,-0.17578271,0.016585352,-0.0043401173,0.9842797,0.0,0.0,-0.50376475,0,0,0,0,0
2890652359,-0.018002436,-0.030167408,-2.7902756,0.0,-0.17459594,0.016423248,-0.0062258053,0.9844835,0.0,0.0,-0.50270504,0,0,0,0,0
2890702993,-0.008661526,-0.024883514,-2.7906144,0.0,-0.17452158,0.013006282,-0.0020917775,0.98456526,0.0,0.0,-0.50520545,0,0,0,0,0
2890749837,-0.008838155,-0.016464153,-2.7905498,0.0,-0.17457816,0.008877063,-0.0029135514,0.984599,0.0,0.0,-0.50450987,0,0,0,0,0
2890797296,-0.014325692,-0.021658543,-2.7893233,0.0,-0.17513426,0.011916271,-0.005154074,0.984459,0.0,0.0,-0.5025162,0,0,0,0,0
2890847247,-0.016326567,-0.019358136,-2.7893233,0.0,-0.17513351,0.010959181,-0.006340583,0.9844633,0.0,0.0,-0.5058067,0,0,0,0,0
2890901081,-0.019965144,-0.023177814,-2.7893233,0.0,-0.17509095,0.013157836,-0.007796778,0.9844335,0.0,0.0,-0.5029056,0,0,0,0,0
2890946296,-0.024166316,-0.018551884,-2.7893233,0.0,-0.17509472,0.011248764,-0.010270172,0.98443377,0.0,0.0,-0.5021569,0,0,0,0,0
2891002639,-0.017377393,-0.018061165,-2.7893233,0.0,-0.17513436,0.010412807,-0.0069715055,0.9844648,0.0,0.0,-0.5016266,0,0,0,0,0
2891050859,-0.028914528,-0.00835402,-2.7893233,0.0,-0.17514604,0.006645113,-0.013501126,0.98442745,0.0,0.0,-0.50090295,0,0,0,0,0
2891100271,-0.040287286,-0.008931216,-2.7893233,0.0,-0.17509954,0.007925014,-0.019048123,0.9843345,0.0,0.0,-0.5031461,0,0,0,0,0
2891150026,-0.044079818,-0.011479296,-2.7893233,0.0,-0.17505537,0.009511017,-0.020691318,0.9842952,0.0,0.0,-0.5020931,0,0,0,0,0
2891205646,-0.03406688,-0.012329847,-2.7893233,0.0,-0.17509323,0.009053113,-0.015688688,0.98438525,0.0,0.0,-0.50078785,0,0,0,0,0
2891254906,-0.039093457,-0.007490731,-2.7893233,0.0,-0.1751186,0.007111546,-0.018586794,0.98434615,0.0,0.0,-0.5016427,0,0,0,0,0
2891304309,-0.037178222,-0.008754263,-2.7893233,0.0,-0.1751133,0.0075657167,-0.017533429,0.9843631,0.0,0.0,-0.49775818,0,0,0,0,0
2891349106,-0.04205251,0.0070761084,-2.7893233,0.0,-0.17525877,0.00020150136,-0.021319108,0.98429155,0.0,0.0,-0.5005925,0,0,0,0,0
2891404241,-0.049676634,-0.0030339197,-2.7893233,0.0,-0.17513403,0.0058448794,-0.024185758,0.98423016,0.0,0.0,-0.49783453,0,0,0,0,0
2891449721,-0.054101568,0.0032174236,-2.7893233,0.0,-0.17520386,0.003156157,-0.026910765,0.98415923,0.0,0.0,-0.5016974,0,0,0,0,0
2891496469,-0.051553536,0.0019839662,-2.7893233,0.0,-0.17519227,0.00353993,-0.0255489,0.9841963,0.0,0.0,-0.50344145,0,0,0,0,0
2891550186,-0.044837214,-0.0013185425,-2.7893233,0.0,-0.17516676,0.004576887,-0.02195441,0.98428327,0.0,0.0,-0.5043602,0,0,0,0,0
2891594151,-0.058093354,-0.004312868,-2.7893233,0.0,-0.17508939,0.0072111604,-0.028215488,0.98412174,0.0,0.0,-0.507952,0,0,0,0,0
2891649170,-0.05865847,0.0021750513,-2.7893233,0.0,-0.17518131,0.0040682475,-0.029061789,0.98409873,0.0,0.0,-0.5108881,0,0,0,0,0
2891702891,-0.05881512,-0.010472142,-2.7893233,0.0,-0.17499562,0.010304945,-0.028030917,0.9841162,0.0,0.0,-0.5073807,0,0,0,0,0
2891745129,-0.046507936,-0.013959226,-2.7893233,0.0,-0.17501394,0.010943932,-0.021668905,0.9842666,0.0,0.0,-0.50408465,0,0,0,0,0
2891803519,-0.05923297,-0.016152738,-2.7893233,0.0,-0.17490734,0.013136474,-0.027738508,0.98410636,0.0,0.0,-0.5070285,0,0,0,0,0
2891849831,-0.04252006,-0.014183761,-2.7893233,0.0,-0.17503291,0.010705445,-0.019686615,0.9843075,0.0,0.0,-0.5089375,0,0,0,0,0
2891898058,-0.05130998,-0.0063427645,-2.7893233,0.0,-0.17508672,0.007616172,-0.024699643,0.9842137,0.0,0.0,-0.509176,0,0,0,0,0
2891951733,-0.050442796,-0.0074733533,-2.7893233,0.0,-0.17507565,0.008096616,-0.024173828,0.98422486,0.0,0.0,-0.5099556,0,0,0,0,0
2891994693,-0.056422845,-0.013953494,-2.7893233,0.0,-0.1749576,0.0118085975,-0.02654858,0.98414713,0.0,0.0,-0.50803775,0,0,0,0,0
2892051173,-0.050359536,-0.016954718,-2.7893233,0.0,-0.17495339,0.012754962,-0.023301722,0.9842183,0.0,0.0,-0.5037128,0,0,0,0,0
2892100830,-0.05214567,-0.01661345,-2.7893233,0.0,-0.17494659,0.012743279,-0.024210613,0.9841977,0.0,0.0,-0.5009569,0,0,0,0,0
2892144045,-0.05083525,-0.011851089,-2.7893233,0.0,-0.17501742,0.010285203,-0.023983276,0.98421943,0.0,0.0,-0.498413,0,0,0,0,0
2892201954,-0.048210666,-0.03796821,-2.7893233,0.0,-0.1746924,0.022906534,-0.020400481,0.9841451,0.0,0.0,-0.4925071,0,0,0,0,0
2892256220,-0.04977982,-0.020239946,-2.7893233,0.0,-0.17491417,0.014320815,-0.022728343,0.9842171,0.0,0.0,-0.49236086,0,0,0,0,0
2892301285,-0.047094595,-0.019725783,-2.7893233,0.0,-0.17493963,0.013832948,-0.02145199,0.9842482,0.0,0.0,-0.49313515,0,0,0,0,0
2892346473,-0.060162157,-0.025989871,-2.7893233,0.0,-0.1747465,0.018057464,-0.027332762,0.98406833,0.0,0.0,-0.49268723,0,0,0,0,0
2892398986,-0.054651186,-0.024915734,-2.7893233,0.0,-0.17481127,0.017047396,-0.024715323,0.9841441,0.0,0.0,-0.49075395,0,0,0,0,0
2892452369,-0.056757517,-0.017473543,-2.7893233,0.0,-0.17490405,0.013569848,-0.026404606,0.9841378,0.0,0.0,-0.49081007,0,0,0,0,0
2892502298,-0.04479195,-0.020639062,-2.7893233,0.0,-0.17494455,0.014080948,-0.020238698,0.98426956,0.0,0.0,-0.48637828,0,0,0,0,0
2892555740,-0.05583095,-0.011812673,-2.7893233,0.0,-0.17499176,0.010703435,-0.026445,0.9841564,0.0,0.0,-0.48826814,0,0,0,0,0
2892600702,-0.046825096,-0.011743476,-2.7893233,0.0,-0.175039,0.009881302,-0.022019224,0.9842656,0.0,0.0,-0.48438382,0,0,0,0,0
2892647395,-0.03715485,-0.018939927,-2.7893233,0.0,-0.17501405,0.012576602,-0.01662906,0.98434514,0.0,0.0,-0.4847335,0,0,0,0,0
2892696601,-0.04573492,-0.01603935,-2.7893233,0.0,-0.1749934,0.011899929,-0.021106107,0.9842714,0.0,0.0,-0.4862127,0,0,0,0,0
2892756682,-0.048903655,-0.0148838805,-2.7893233,0.0,-0.174989,0.011608578,-0.022766838,0.9842387,0.0,0.0,-0.4888991,0,0,0,0,0
2892797087,-0.03667413,-0.015069525,-2.7893233,0.0,-0.17505491,0.010629717,-0.016731787,0.9843591,0.0,0.0,-0.48743165,0,0,0,0,0
2892851243,-0.027379777,-0.006614297,-2.7893233,0.0,-0.1751634,0.005654398,-0.012898148,0.98443866,0.0,0.0,-0.48580018,0,0,0,0,0
